file,error_category,error_message_excerpt,recommended_action
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/eva-build-loop-templates.test.js,other,"TypeError: (0 , __vite_ssr_import_6__.evaluatePromotionGate) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/eva-build-loop-templates.test.js,other,TypeError: Cannot read properties of undefined (reading 'map'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/eva-build-loop-templates.test.js,other,"TypeError: (0 , __vite_ssr_import_6__.evaluatePromotionGate) is not a function",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/modeling.test.js,real-assertion-failure,AssertionError: expected +0 to be 5000000000 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/modeling.test.js,real-assertion-failure,AssertionError: expected 'Forecast failed: client.complete is n…' to contain 'Rate limited',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/modeling.test.js,real-assertion-failure,AssertionError: expected 'Forecast failed: client.complete is n…' to contain 'Could not parse',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/modeling.test.js,real-assertion-failure,AssertionError: expected +0 to be 72 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/modeling.test.js,real-assertion-failure,AssertionError: expected +0 to be 50000 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/stage-zero.test.js,other,TypeError: Cannot read properties of null (reading 'origin_type'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/stage-zero.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,other,TypeError: Cannot read properties of null (reading 'type'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'Analysis failed: client.complete is n…' to contain 'Rate limited',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'Analysis failed: client.complete is n…' to contain 'Could not parse',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected +0 to be 85 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'build_now' to be 'park_and_build_later' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'Analysis failed: client.complete is n…' to contain 'Timeout',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected +0 to be 88 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'automator' to be 'democratizer' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'Analysis failed: client.complete is n…' to contain 'Model overloaded',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected +0 to be 3000 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'Estimation failed: client.complete is…' to contain 'Context too long',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'Estimation failed: client.complete is…' to contain 'Could not parse',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 14 to be 8 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'Businesses struggle to manage online …' to contain 'reputation',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 'ready' to be 'nursery' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-components-4-8.test.js,real-assertion-failure,AssertionError: expected 14 to be 8 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected +0 to be 72 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 'Analysis failed: client.complete is n…' to contain 'Rate limited',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected +0 to be 80 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 'Analysis failed: client.complete is n…' to contain 'Timeout',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 0 to be greater than or equal to 3,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 'Reframing failed: client.complete is …' to contain 'Context too long',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 'Reframing failed: client.complete is …' to contain 'Could not parse',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 14 to be 8 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 'Businesses struggle to manage online …' to contain 'reputation',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/synthesis-engine.test.js,real-assertion-failure,AssertionError: expected 14 to be 8 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'REQUIRED', …(4) } to be 'REQUIRED' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'REQUIRED', …(4) } to be 'REQUIRED' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'REQUIRED', …(4) } to be 'REQUIRED' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'REQUIRED', …(4) } to be 'REQUIRED' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'REQUIRED', …(4) } to be 'REQUIRED' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'PROMPT', …(4) } to be 'PROMPT' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'EXEMPT', …(4) } to be 'EXEMPT' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'EXEMPT', …(4) } to be 'EXEMPT' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'EXEMPT', …(4) } to be 'EXEMPT' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'EXEMPT', …(4) } to be 'EXEMPT' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'PROMPT', …(4) } to be 'PROMPT' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/test/unit/type-aware-completion.test.js,real-assertion-failure,"AssertionError: expected { status: 'REQUIRED', …(4) } to be 'REQUIRED' // Object.is equality","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
